DisplayName;Department;Ruoli;jobTitle;lastLogon;accountType;username
Standard User 999;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_999
Standard User 1000;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1000
Standard User 1001;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1001
Standard User 1002;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1002
Standard User 1003;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1003
Standard User 1004;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1004
Standard User 1005;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1005
Standard User 1006;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1006
Standard User 1007;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1007
Standard User 1008;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1008
Standard User 1009;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1009
Standard User 1010;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1010
Standard User 1011;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1011
Standard User 1012;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1012
Standard User 1013;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1013
Standard User 1014;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1014
Standard User 1015;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1015
Standard User 1016;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1016
Standard User 1017;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1017
Standard User 1018;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1018
Standard User 1019;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1019
Standard User 1020;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1020
Standard User 1021;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1021
Standard User 1022;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1022
Standard User 1023;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1023
Standard User 1024;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1024
Standard User 1025;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1025
Standard User 1026;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1026
Standard User 1027;HR;G-HR-Access;Employee;2024-06-01;External;std_user_1027
Standard User 1028;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1028
Standard User 1029;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1029
Standard User 1030;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1030
Standard User 1031;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1031
Standard User 1032;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1032
Standard User 1033;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1033
Standard User 1034;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1034
Standard User 1035;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1035
Standard User 1036;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1036
Standard User 1037;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1037
Standard User 1038;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1038
Standard User 1039;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1039
Standard User 1040;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1040
Standard User 1041;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1041
Standard User 1042;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1042
Standard User 1043;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1043
Standard User 1044;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1044
Standard User 1045;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1045
Standard User 1046;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1046
Standard User 1047;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1047
Standard User 1048;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1048
Standard User 1049;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1049
Standard User 1050;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1050
Standard User 1051;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1051
Standard User 1052;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1052
Standard User 1053;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1053
Standard User 1054;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1054
Standard User 1055;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1055
Standard User 1056;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1056
Standard User 1057;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1057
Standard User 1058;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1058
Standard User 1059;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1059
Standard User 1060;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1060
Standard User 1061;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1061
Standard User 1062;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1062
Standard User 1063;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1063
Standard User 1064;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1064
Standard User 1065;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1065
Standard User 1066;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1066
Standard User 1067;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1067
Standard User 1068;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1068
Standard User 1069;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1069
Standard User 1070;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1070
Standard User 1071;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1071
Standard User 1072;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1072
Standard User 1073;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1073
Standard User 1074;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1074
Standard User 1075;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1075
Standard User 1076;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1076
Standard User 1077;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1077
Standard User 1078;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1078
Standard User 1079;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1079
Standard User 1080;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1080
Standard User 1081;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1081
Standard User 1082;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1082
Standard User 1083;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1083
Standard User 1084;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1084
Standard User 1085;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1085
Standard User 1086;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1086
Standard User 1087;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1087
Standard User 1088;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1088
Standard User 1089;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1089
Standard User 1090;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1090
Standard User 1091;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1091
Standard User 1092;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1092
Standard User 1093;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1093
Standard User 1094;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1094
Standard User 1095;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1095
Standard User 1096;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_1096
Standard User 1097;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1097
Standard User 1098;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1098
Standard User 1099;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1099
Standard User 1100;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1100
Standard User 1101;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1101
Standard User 1102;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1102
Standard User 1103;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1103
Standard User 1104;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1104
Standard User 1105;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1105
Standard User 1106;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1106
Standard User 1107;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1107
Standard User 1108;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1108
Standard User 1109;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1109
Standard User 1110;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1110
Standard User 1111;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1111
Standard User 1112;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1112
Standard User 1113;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1113
Standard User 1114;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1114
Standard User 1115;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1115
Standard User 1116;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1116
Standard User 1117;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1117
Standard User 1118;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1118
Standard User 1119;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1119
Standard User 1120;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1120
Standard User 1121;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1121
Standard User 1122;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1122
Standard User 1123;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1123
Standard User 1124;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1124
Standard User 1125;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1125
Standard User 1126;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1126
Standard User 1127;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1127
Standard User 1128;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1128
Standard User 1129;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1129
Standard User 1130;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1130
Standard User 1131;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1131
Standard User 1132;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1132
Standard User 1133;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1133
Standard User 1134;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1134
Standard User 1135;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1135
Standard User 1136;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1136
Standard User 1137;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1137
Standard User 1138;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1138
Standard User 1139;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1139
Standard User 1140;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1140
Standard User 1141;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1141
Standard User 1142;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_1142
Standard User 1143;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1143
Standard User 1144;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1144
Standard User 1145;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1145
Standard User 1146;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1146
Standard User 1147;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1147
Standard User 1148;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1148
Standard User 1149;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1149
Standard User 1150;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1150
Standard User 1151;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1151
Standard User 1152;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1152
Standard User 1153;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1153
Standard User 1154;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1154
Standard User 1155;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1155
Standard User 1156;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1156
Standard User 1157;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1157
Standard User 1158;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1158
Standard User 1159;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1159
Standard User 1160;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1160
Standard User 1161;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1161
Standard User 1162;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1162
Standard User 1163;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1163
Standard User 1164;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1164
Standard User 1165;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1165
Standard User 1166;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1166
Standard User 1167;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1167
Standard User 1168;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1168
Standard User 1169;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1169
Standard User 1170;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1170
Standard User 1171;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1171
Standard User 1172;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1172
Standard User 1173;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1173
Standard User 1174;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1174
Standard User 1175;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_1175
Standard User 1176;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1176
Standard User 1177;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1177
Standard User 1178;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1178
Standard User 1179;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1179
Standard User 1180;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1180
Standard User 1181;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1181
Standard User 1182;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1182
Standard User 1183;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1183
Standard User 1184;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1184
Standard User 1185;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1185
Standard User 1186;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1186
Standard User 1187;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1187
Standard User 1188;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1188
Standard User 1189;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1189
Standard User 1190;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1190
Standard User 1191;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1191
Standard User 1192;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1192
Standard User 1193;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1193
Standard User 1194;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1194
Standard User 1195;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1195
Standard User 1196;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1196
Standard User 1197;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1197
Standard User 1198;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1198
Standard User 1199;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1199
Standard User 1200;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1200
Standard User 1201;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1201
Standard User 1202;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1202
Standard User 1203;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1203
Standard User 1204;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1204
Standard User 1205;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1205
Standard User 1206;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1206
Standard User 1207;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1207
Standard User 1208;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1208
Standard User 1209;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1209
Standard User 1210;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1210
Standard User 1211;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1211
Standard User 1212;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_1212
Standard User 1213;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1213
Standard User 1214;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1214
Standard User 1215;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1215
Standard User 1216;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1216
Standard User 1217;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1217
Standard User 1218;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1218
Standard User 1219;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1219
Standard User 1220;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1220
Standard User 1221;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1221
Standard User 1222;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1222
Standard User 1223;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1223
Standard User 1224;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1224
Standard User 1225;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1225
Standard User 1226;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1226
Standard User 1227;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1227
Standard User 1228;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1228
Standard User 1229;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1229
Standard User 1230;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1230
Standard User 1231;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1231
Standard User 1232;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1232
Standard User 1233;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1233
Standard User 1234;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1234
Standard User 1235;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1235
Standard User 1236;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1236
Standard User 1237;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1237
Standard User 1238;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1238
Standard User 1239;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1239
Standard User 1240;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1240
Standard User 1241;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1241
Standard User 1242;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1242
Standard User 1243;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_1243
Standard User 1244;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1244
Standard User 1245;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1245
Standard User 1246;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1246
Standard User 1247;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1247
Standard User 1248;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1248
Standard User 1249;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1249
Standard User 1250;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_1250
Standard User 1251;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_1251
Standard User 1252;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1252
Standard User 1253;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1253
Standard User 1254;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_1254
Standard User 1255;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1255
Standard User 1256;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1256
Standard User 1257;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1257
Standard User 1258;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_1258
Standard User 1259;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1259
Standard User 1260;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1260
Standard User 1261;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1261
Standard User 1262;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1262
Standard User 1263;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1263
Standard User 1264;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1264
Standard User 1265;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1265
Standard User 1266;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1266
Standard User 1267;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_1267
Standard User 1268;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1268
Standard User 1269;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1269
Standard User 1270;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_1270
Standard User 1271;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1271
Standard User 1272;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1272
Standard User 1273;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1273
Standard User 1274;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1274
Standard User 1275;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1275
Standard User 1276;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1276
Standard User 1277;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1277
Standard User 1278;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_1278
Standard User 1279;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1279
Standard User 1280;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1280
Standard User 1281;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1281
Standard User 1282;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_1282
Standard User 1283;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1283
Standard User 1284;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1284
Standard User 1285;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1285
Standard User 1286;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_1286
Standard User 1287;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1287
Standard User 1288;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1288
Standard User 1289;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_1289
Standard User 1290;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1290
Standard User 1291;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1291
Standard User 1292;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_1292
Standard User 1293;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1293
Standard User 1294;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1294
Standard User 1295;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1295
Standard User 1296;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_1296
Standard User 1297;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_1297
Standard User 1298;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_1298
Standard User 1299;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1299
Standard User 1300;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_1300
Standard User 1301;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_1301
Standard User 1302;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_1302
Standard User 1303;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1303
Standard User 1304;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1304
Standard User 1305;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_1305
Standard User 1306;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_1306
Standard User 1307;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_1307
Standard User 1308;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1308
Standard User 1309;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1309
Standard User 1310;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_1310
Standard User 1311;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_1311
Standard User 1312;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_1312
Standard User 1313;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1313
Standard User 1314;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_1314
Standard User 1315;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_1315
Standard User 1316;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_1316
Standard User 1317;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_1317
Standard User 1318;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_1318
Standard User 1319;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_1319
Standard User 1320;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1320
Standard User 1321;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_1321
Standard User 1322;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_1322
Standard User 1323;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_1323
Standard User 1324;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_1324
Standard User 1325;IT;G-IT-Access;Employee;2024-06-01;External;std_user_1325
Standard User 1326;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_1326
Standard User 1327;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_1327
